Filename,Distance
image_0321.jpg,0.0
image_0351.jpg,0.07892727851867676
image_0371.jpg,0.1081857681274414
image_0333.jpg,0.14112162590026855
image_0328.jpg,0.15675169229507446
image_0343.jpg,0.15706884860992432
